Average resident set size_FEATURE_CONFIG,Average resident set size_FEATURE_TYPE,Average resident set size_INTERCEPT,Average resident set size_R-VAL,Average shared text size_FEATURE_CONFIG,Average shared text size_FEATURE_TYPE,Average shared text size_INTERCEPT,Average shared text size_R-VAL,Average stack size_FEATURE_CONFIG,Average stack size_FEATURE_TYPE,Average stack size_INTERCEPT,Average stack size_R-VAL,Average total size_FEATURE_CONFIG,Average total size_FEATURE_TYPE,Average total size_INTERCEPT,Average total size_R-VAL,File system inputs_FEATURE_CONFIG,File system inputs_FEATURE_TYPE,File system inputs_INTERCEPT,File system inputs_R-VAL,File system outputs_FEATURE_CONFIG,File system outputs_FEATURE_TYPE,File system outputs_INTERCEPT,File system outputs_R-VAL,Involuntary context switches_FEATURE_CONFIG,Involuntary context switches_FEATURE_TYPE,Involuntary context switches_INTERCEPT,Involuntary context switches_R-VAL,Major (requiring I/O) page faults_FEATURE_CONFIG,Major (requiring I/O) page faults_FEATURE_TYPE,Major (requiring I/O) page faults_INTERCEPT,Major (requiring I/O) page faults_R-VAL,Maximum resident set size_FEATURE_CONFIG,Maximum resident set size_FEATURE_TYPE,Maximum resident set size_INTERCEPT,Maximum resident set size_R-VAL,Minor (reclaiming a frame) page faults_FEATURE_CONFIG,Minor (reclaiming a frame) page faults_FEATURE_TYPE,Minor (reclaiming a frame) page faults_INTERCEPT,Minor (reclaiming a frame) page faults_R-VAL,Signals delivered_FEATURE_CONFIG,Signals delivered_FEATURE_TYPE,Signals delivered_INTERCEPT,Signals delivered_R-VAL,Socket messages received_FEATURE_CONFIG,Socket messages received_FEATURE_TYPE,Socket messages received_INTERCEPT,Socket messages received_R-VAL,Socket messages sent_FEATURE_CONFIG,Socket messages sent_FEATURE_TYPE,Socket messages sent_INTERCEPT,Socket messages sent_R-VAL,Swaps_FEATURE_CONFIG,Swaps_FEATURE_TYPE,Swaps_INTERCEPT,Swaps_R-VAL,System time_FEATURE_CONFIG,System time_FEATURE_TYPE,System time_INTERCEPT,System time_R-VAL,User time_FEATURE_CONFIG,User time_FEATURE_TYPE,User time_INTERCEPT,User time_R-VAL,Voluntary context switches_FEATURE_CONFIG,Voluntary context switches_FEATURE_TYPE,Voluntary context switches_INTERCEPT,Voluntary context switches_R-VAL,label
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,2,LOG_POLYNOMIAL,6.437422726475979e-40,1.1751130970258148e-20,0,LOG_POLYNOMIAL,0.0,0.0,1,LOG_POLYNOMIAL,3426.0682362752123,2.748620460059809e-10,4,POWER,131.69387755102034,0.32653061224486957,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,LOG_POLYNOMIAL,1.0343708532885467,-3.725165538947677e-12,1
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,7,POLYNOMIAL,0.07220414219009574,3.786048412286461e-15,0,LOG_POLYNOMIAL,0.0,0.0,6,LOG_POLYNOMIAL,3430.4820855192265,8.282180080973844e-12,1,LOG_POLYNOMIAL,132.7788837119534,0.002636482752459423,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,6,LOG_POLYNOMIAL,1.0,0.0,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,0.0650305708067598,0.0010989490042630982,0,LOG_POLYNOMIAL,0.0,0.0,8,POLYNOMIAL,3433.5397688403204,-3.0747228584460374e-15,0.8,FRACTIONAL_POWER,133.14212767136056,-1.8478726060312627,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,6,LOG_POLYNOMIAL,1.0,0.0,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.6,FRACTIONAL_POWER,0.12273837972820313,-0.2104538493757895,0,LOG_POLYNOMIAL,0.0,0.0,6,LOG_POLYNOMIAL,3418.1081314964695,3.321548070094721e-14,0.9,FRACTIONAL_POWER,131.58489724060763,1.2633141465003948,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,0.9568262972618485,0.07276193806098681,1
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,3,POLYNOMIAL,0.13938687010950357,3.217523606849464e-07,0,LOG_POLYNOMIAL,0.0,0.0,8,POLYNOMIAL,3448.1029852929423,2.4679540721107952e-15,8,POLYNOMIAL,131.5873567697874,6.455859069055195e-17,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,4,LOG_POLYNOMIAL,1.0061452464352831,-2.04882234121128e-10,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,3.5,POWER,7.016885959402027e-107,1.747007047321733e-52,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,3452.946652494161,-65.72756309453086,0.8,FRACTIONAL_POWER,132.753471009592,-2.1030977162968205,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,5,LOG_POLYNOMIAL,0.9215692441264033,1.7169725808892761e-12,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,LOG_POLYNOMIAL,0.19251550277232587,-0.0021897366329420406,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,3396.3599999999997,1.3999999999999593,0.9,FRACTIONAL_POWER,132.2973885292565,-2.3264262538858844,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,5,LOG_POLYNOMIAL,1.0,-5.7015426758003256e-27,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,4,POWER,4.976335948061151e-38,2.1599340154984668e-19,0,LOG_POLYNOMIAL,0.0,0.0,0.8,FRACTIONAL_POWER,3402.649365115668,-83.01071512133964,8,POLYNOMIAL,131.5655106629403,1.1952169580104975e-16,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,6,LOG_POLYNOMIAL,1.0,0.0,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,2,POWER,0.09571345209421471,5.392696934732942e-16,0,LOG_POLYNOMIAL,0.0,0.0,1.5,POWER,3436.6518759435457,6.660492835729521e-08,2,POWER,131.94562486325145,1.6514597855564158e-15,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,1.0,5.739528788264222e-17,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,6,LOG_POLYNOMIAL,0.20114686441507973,-4.438519622828779e-14,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,3434.0594668420626,0.27230174246172983,1,LOG_POLYNOMIAL,132.61301021319213,0.0006311420659756972,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,6,LOG_POLYNOMIAL,1.0,0.0,1
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,0.22542285982789867,-0.26469023593327706,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,3383.535805468585,0.03628693758532528,1,LOG_POLYNOMIAL,131.56852750889357,8.024095224797737e-05,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,5,POLYNOMIAL,1.0,0.0,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,5,POLYNOMIAL,0.0771198881572353,-5.8306484486533576e-08,0,LOG_POLYNOMIAL,0.0,0.0,1,FACTORIAL,3429.167788703813,3.3891588084583834e-15,0.1,FRACTIONAL_POWER,132.880800786755,10.31027254567111,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,5,POLYNOMIAL,1.0,3.5760855851259017e-23,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,0.32997979830884483,-0.002998396607533883,0,LOG_POLYNOMIAL,0.0,0.0,3,POLYNOMIAL,3450.3681266161866,-5.160022025744936e-05,3,LOG_POLYNOMIAL,133.02713427648936,-2.0774818131456512e-07,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,6,LOG_POLYNOMIAL,1.0,0.0,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,2,POLYNOMIAL,0.048066065885174356,4.233596551339877e-06,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,3434.470237683714,-63.690943090461715,0.1,FRACTIONAL_POWER,132.75511254566996,12.431283437862888,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,5,LOG_POLYNOMIAL,1.0,0.0,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,0.1945231454485516,-0.36442088631390496,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,3432.9598735352874,-5.050415759605575,1,POLYNOMIAL,132.79686545635366,-0.003535894769165944,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,6,LOG_POLYNOMIAL,1.0,0.0,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.8,FRACTIONAL_POWER,0.13939940432459122,-0.2424960150761706,0,LOG_POLYNOMIAL,0.0,0.0,0.8,FRACTIONAL_POWER,3433.546240530419,45.67264523152872,2,LOG_POLYNOMIAL,131.90725228263986,-4.213007084781924e-05,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,1.0,5.739528788264222e-17,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,3,POLYNOMIAL,0.12230522200649897,-1.6598291977108998e-10,0,LOG_POLYNOMIAL,0.0,0.0,2,LOG_POLYNOMIAL,3449.01713612869,-2.5701524377194775e-06,4,POWER,132.73469387755105,-3.9442372270760765e-13,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,5,POLYNOMIAL,1.0,0.0,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.8,FRACTIONAL_POWER,0.10842926918118351,-0.1896585566196091,0,LOG_POLYNOMIAL,0.0,0.0,0.8,FRACTIONAL_POWER,3435.488433474728,43.91024682857461,0.7,FRACTIONAL_POWER,137.74742464857616,-0.9990407695618178,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,6,LOG_POLYNOMIAL,1.0,0.0,0
0,LOGLOG_POLYNOMIAL,-0.0,0.0,0,LOGLOG_POLYNOMIAL,-0.0,0.0,0,LOGLOG_POLYNOMIAL,-0.0,0.0,0,LOGLOG_POLYNOMIAL,-0.0,0.0,0,LOGLOG_POLYNOMIAL,-0.0,0.0,0,LOGLOG_POLYNOMIAL,-0.0,0.0,2,LOGLOG_POLYNOMIAL,2.3659268034425463e-19,1.8838508356624215e-09,0,LOGLOG_POLYNOMIAL,-0.0,0.0,1,LOGLOG_POLYNOMIAL,2.0158293088240464e-07,0.03574962631593551,1,LOGLOG_POLYNOMIAL,2.661276232631543e-08,0.004719627322782022,0,LOGLOG_POLYNOMIAL,-0.0,0.0,0,LOGLOG_POLYNOMIAL,-0.0,0.0,0,LOGLOG_POLYNOMIAL,-0.0,0.0,0,LOGLOG_POLYNOMIAL,-0.0,0.0,0,LOGLOG_POLYNOMIAL,-0.0,0.0,1,LOGLOG_POLYNOMIAL,4.769312244867062e-12,8.458113481688211e-07,1,LOGLOG_POLYNOMIAL,3.179541496507455e-11,5.638742321125474e-06,1
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,4,POWER,4.774279919962702e-38,2.1678749494105221e-19,0,LOG_POLYNOMIAL,0.0,0.0,7,LOG_POLYNOMIAL,3446.4353943622023,-1.770146644023418e-15,0.7,FRACTIONAL_POWER,132.9267529201375,-1.2554763235955495,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,5,LOG_POLYNOMIAL,1.0,0.0,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,4,POWER,4.976335948061152e-38,2.1599340154984675e-19,0,LOG_POLYNOMIAL,0.0,0.0,6,POLYNOMIAL,3454.4648936306344,-5.2699381980388506e-11,1,POLYNOMIAL,131.4031504482265,0.01633045885192829,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,0.9945428070645983,-0.1535115810310807,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,5,LOG_POLYNOMIAL,0.20289925469420741,-2.5430900581370518e-17,0,LOG_POLYNOMIAL,0.0,0.0,3,LOG_POLYNOMIAL,3452.4887704074117,-4.049826615472285e-09,4,POWER,132.8367346938776,-4.1762511816101516e-13,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,5,POLYNOMIAL,1.0,0.0,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,0.6329410649297772,2.620141178596599e-07,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,3412.377696010493,1.1478113356614226,2,POWER,131.71428571428572,0.6428571428570834,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,-0.0002588247002473591,2.639717649294906e-09,1,LOG_POLYNOMIAL,1.0343708532885467,-3.725165538947677e-12,1
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.8,FRACTIONAL_POWER,0.3524007504356206,-0.5965498639400869,0,LOG_POLYNOMIAL,0.0,0.0,0.1,FRACTIONAL_POWER,3413.415122274487,382.7501915326922,2,POLYNOMIAL,133.2903225806451,-0.0034261766010490195,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,5,POLYNOMIAL,1.0,3.5760855851259017e-23,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,4,POWER,4.976411880921689e-38,2.159966973475999e-19,0,LOG_POLYNOMIAL,0.0,0.0,0.6,FRACTIONAL_POWER,3446.0641157074842,52.0471622675215,0.6,FRACTIONAL_POWER,132.94864878761285,-1.527935339352366,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,6,LOG_POLYNOMIAL,1.0,0.0,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,0.15932712051644196,-0.21961585361059463,0,LOG_POLYNOMIAL,0.0,0.0,0.7,FRACTIONAL_POWER,3431.2225480967527,45.80254160762174,0.2,FRACTIONAL_POWER,131.88493199161923,11.013601676154368,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,1.0,5.739528788264222e-17,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,6,LOG_POLYNOMIAL,0.10413128219159011,2.3221954185594486e-16,0,LOG_POLYNOMIAL,0.0,0.0,4,POWER,3440.652290159968,4.405703389461943e-15,4,POWER,131.77549799982629,6.799009648506574e-17,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,5,POLYNOMIAL,1.0,0.0,1
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,3.5,POWER,6.907090517713849e-107,1.7196710735717198e-52,0,LOG_POLYNOMIAL,0.0,0.0,5,POLYNOMIAL,3459.753830581976,-2.9086461563008253e-09,0.1,FRACTIONAL_POWER,132.7752175289771,22.167323156319632,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,8,POLYNOMIAL,0.9389512183820237,-5.2390395733980674e-17,0
